lat,lon,ele,time,temperature,lat_glatt,lon_glatt,ele_glatt,time_s,ds,ds_orig,s_orig,dt,s,v,a,dh,phi_rad,phi_grad,rho,F_D,F_H,F_A,F_Antrieb,P,T_drehmoment,I_motor,SOC
47.599217,12.145155,682.764315,2024-08-23 16:46:41.907000+00:00,30.137329283336754,47.5996563,12.146523,685.3851556,1527.72,23.27083296522972,30.095754129184844,5477.608191500211,2.525000000000091,4774.48723442526,10.166118513807284,0.0746946778742395,-0.1600863000001027,0.0018965714629058548,0.10866554036945784,1.1735931349303144,34.11304035935718,1.488428391779459,5.97557422993916,41.45263635419142,354.6144832194684,13.885742444301322,9.326275188165566,0.8613348338239293
47.599282,12.145013,682.377652,2024-08-23 16:46:42.955000+00:00,28.046367403704128,47.599542,12.146277900000001,685.1177525,1528.768,22.344255240322163,12.868623671446832,5490.476815171658,1.0480000000000018,4796.831489665582,10.53610826185378,0.06707545721951921,-0.2674030999999104,-0.0029482209969292883,-0.16892062019590026,1.1736127646444166,36.64188475974001,-2.3137604865162977,5.3660365775615375,39.42623222995696,349.9355949061959,13.278870154486139,8.994122262930027,0.8612693766007935
47.59937,12.144928,681.984371,2024-08-23 16:46:43.899000+00:00,29.323130095187256,47.5994382,12.1460399,684.7664070000001,1529.712,21.252502833071908,11.677677455902856,5502.154492627561,0.94399999999996,4818.083992498654,10.42213790504002,0.05020962576424159,-0.35134549999997944,-0.006986132789909132,-0.4002759239797483,1.173638556960137,35.854240782168446,-5.48267241533483,4.016770061139327,37.20525281041985,343.49904805002166,12.67925255503104,8.667351948502331,0.8612125572935756
47.599592,12.144833,680.706738,2024-08-23 16:46:45.996000+00:00,28.173642064405172,47.59937,12.1458033,684.2233074000001,1531.809,19.293141327215434,25.692429845623725,5527.846922473184,2.09699999999998,4837.377133825869,10.896962448991246,0.04093609919966555,-0.543099600000005,-0.010697651578208607,-0.6129302861328174,1.1736784270828706,39.19697589221678,-8.395356829351728,3.2748879359732443,34.80944085474978,335.47226802412047,12.093930813868859,8.348150316713424,0.8610909873545884
47.600541,12.144616,675.397228,2024-08-23 16:46:54.647000+00:00,28.74403406710528,47.599443300000004,12.1455582,682.9547951000001,1540.46,20.10390229735892,106.77096124895895,5634.617883722143,8.651000000000067,4857.4810361232285,11.019019711899034,0.0424499219933123,-1.2685122999999976,-0.014220700366916507,-0.8147861127444571,1.173771556605897,40.08316738810501,-11.160029493414099,3.395993759464984,32.43935480937719,327.74306579012693,11.524417789707783,8.038890878450252,0.8606080398199393
47.600616,12.144571,674.949861,2024-08-23 16:46:55.364000+00:00,29.524475298483683,47.5995513,12.145322700000001,681.7378150000001,1541.177,21.35445133889485,8.99629091028458,5643.614174632427,0.7169999999998709,4878.835487462124,10.92701342177643,0.04292006783284908,-1.2169801000000007,-0.017620192862370737,-1.0095626852203807,1.1738609097691748,39.41959198564071,-13.827611819939575,3.4336054266279263,30.402737858103293,320.7118056718825,10.97388043215773,7.741937211741864,0.8605694914242391
47.600711,12.144465,674.292484,2024-08-23 16:46:56.445000+00:00,29.01214000954773,47.5996851,12.1451064,680.5415446,1542.258,22.008574945760863,13.21943380734637,5656.833608439773,1.081000000000131,4900.844062407885,10.888945208758354,0.029211233054523316,-1.1962704000001168,-0.021084164890793757,-1.2080336628003905,1.1739487490133511,39.14833477631714,-16.5456266716938,2.3368986443618653,28.325245944249684,311.4923311161712,10.44732056012942,7.459331817667821,0.8605134946346912
47.60081,12.144285,673.426409,2024-08-23 16:46:57.925000+00:00,28.44112761103535,47.599844600000004,12.144920899999999,679.3806257,1543.738,22.53890464197609,17.4162366762294,5674.249845116003,1.4800000000000182,4923.382967049861,11.356705600130208,0.01589145576679793,-1.160918899999956,-0.024596039510597304,-1.4092492566942443,1.1740339987667827,42.587087533369576,-19.30102559588378,1.2713164613438344,26.13527420187556,300.9388989823768,9.952065428726215,7.193076306081749,0.8604395657948787
47.600876,12.143926,672.122001,2024-08-23 16:47:00.435000+00:00,28.62234814537001,47.600016800000006,12.1447337,678.1689659,1546.248,23.74128745339144,27.899558898081064,5702.149404014083,2.509999999999991,4947.124254503252,11.558546822111772,0.006152226062016598,-1.2116598000000067,-0.027785924920968465,-1.5920162278388685,1.174122981178993,44.117672549684464,-21.803588020852548,0.4921780849613278,24.14103488436384,289.72733363356633,9.491635639808607,6.945326707500612,0.8603185048918521
47.600881,12.143667,671.905953,2024-08-23 16:47:02.502000+00:00,29.319798874467335,47.60018960000001,12.1445459,676.9927012,1548.315,23.821665660337466,19.427193260240337,5721.576597274324,2.0670000000000073,4970.945920163589,11.390098128240115,0.0001098220324046395,-1.1762646999999333,-0.03052734887562222,-1.7490882502965923,1.1742093706815941,42.84429533204208,-23.954142439506906,0.00878576259237116,22.492299552612714,279.0120554937486,9.06923498884627,6.718026260703498,0.860222073223235
47.600877,12.143475,671.745783,2024-08-23 16:47:04.280000+00:00,28.61481668414143,47.6003556,12.1443779,675.890848,1550.093,22.346821832329212,14.40259646181429,5735.979193736138,1.77800000000002,4993.292741995919,11.433258696733105,-0.0063052192171850485,-1.1018532000000505,-0.03265286238064164,-1.8708712034322639,1.1742903008770833,43.1725862121687,-25.621412864616822,-0.5044175373748039,20.90851200209537,268.35688110282865,8.691000251706338,6.512647639683629,0.8601416601155728
47.600743,12.142791,671.151864,2024-08-23 16:47:11.037000+00:00,29.088229294790988,47.6005017,12.144155699999999,674.7682692000001,1556.85,23.269745111276407,53.40551390546733,5789.384707641605,6.7569999999998345,5016.562487107195,11.538095780517647,-0.004913389788787644,-1.1225787999999284,-0.03444120530303605,-1.973335705207555,1.1743727590868813,43.97104423717366,-27.02411453013137,-0.39307118310301153,19.445612861417015,258.2740771000428,8.360190959319542,6.330587233356341,0.8598446061021299
47.600652,12.142566,670.933094,2024-08-23 16:47:13.405000+00:00,29.002785919951908,47.6006299,12.143919499999999,673.6631414999999,1559.218,22.73431754170233,19.67199759940418,5809.056705241009,2.3680000000001655,5039.296804648898,11.77320033849162,-0.0014350335232108035,-1.1051277000001392,-0.036119580517544644,-2.069499521438262,1.1744539410946773,45.7844065396482,-28.340483572472742,-0.11480268185686428,18.298052104525986,249.87664829554964,8.076071429105276,6.173057598887436,0.8597430935993926
47.600561,12.14245,670.784708,2024-08-23 16:47:15.032000+00:00,28.654199826197093,47.600726800000004,12.1436812,672.6709385,1560.845,20.86468852854352,13.342965938887176,5822.399671179896,1.6269999999999527,5060.161493177441,11.609131869972249,-0.012628300160676509,-0.992202999999904,-0.036973387507947916,-2.1184190585071363,1.174526832503855,44.519980234841185,-29.01010384153722,-1.0102640128541207,17.37633868193349,242.53036816746703,7.835575629340406,6.040836675635168,0.8596748405350089
47.600007,12.141942,669.979259,2024-08-23 16:47:24.270000+00:00,30.051972044662666,47.6006734,12.1434138,672.1291416,1570.083,20.909918457180904,72.42642286978096,5894.8260940496775,9.238000000000056,5081.071411634622,11.103734688300447,-0.016837343069611797,-0.5417969000000085,-0.037505546123219255,-2.14890950119371,1.1745666370944923,40.72943113686855,-29.42745236571366,-1.3469874455689437,16.602050206383367,235.92702809519855,7.642414780224002,5.93444247738792,0.859294129565522
47.599885,12.141785,669.422188,2024-08-23 16:47:26.042000+00:00,29.29695951115901,47.600600299999996,12.1431352,671.5763743,1571.855,22.414639230024104,17.96117228376658,5912.787266333444,1.7719999999999345,5103.486050864646,10.507541520825018,-0.015839510448664988,-0.5527673000000277,-0.03769596328070566,-2.1598196006645587,1.1746072490457826,36.474339610734766,-29.576786123175822,-1.2671608358931992,16.127354980679605,231.1093478699712,7.501300128996136,5.854231808051135,0.8592220899907729
47.599722,12.141367,668.007854,2024-08-23 16:47:29.502000+00:00,27.9674287066712,47.6005014,12.142825400000001,670.9479113,1575.315,25.699991737862725,36.20479376264952,5948.992060096093,3.4600000000000364,5129.186042602509,10.325252203950159,-0.021982631493985164,-0.6284630000000107,-0.03711774043143392,-2.126689871783259,1.1746534240848252,35.22115690770744,-29.123314287818953,-1.758610519518813,15.81033523446947,227.65262646766038,7.4166494318898915,5.800236832073547,0.8590827231891133
47.599461,12.140977,666.398419,2024-08-23 16:47:33.231000+00:00,29.073227157384714,47.60036649999999,12.142494600000001,670.2451123,1579.044,28.98598256266577,41.199104193325155,5990.191164289418,3.729000000000042,5158.172025165174,10.622521533937169,-0.014255452101541879,-0.7027990000000273,-0.03501482701686446,-2.006201808446984,1.1747050629600277,37.28006080263422,-27.47402140682798,-1.1404361681233504,15.725150014343107,226.09666628338525,7.389258273505244,5.772326701720704,0.8589332439788999
47.598441,12.139858,660.699033,2024-08-23 16:47:44.838000+00:00,28.649106767615805,47.600123,12.1420878,669.1028155,1590.651,40.78526891113819,141.0800301640209,6131.271194453439,11.606999999999971,5198.957294076312,10.330313158263179,-0.007307719812636471,-1.14229679999994,-0.03301690200754534,-1.891729137629363,1.174788999228947,35.25976199905471,-25.906957166189876,-0.5846175850109177,15.922546520152515,226.58129998287836,7.413185030547534,5.770179516467384,0.858468143467458
47.598195,12.139515,659.006447,2024-08-23 16:47:47.907000+00:00,29.406216667398112,47.5998544,12.141672600000001,667.8128649,1593.72,43.14153819757073,37.54579041093869,6168.816984864378,3.06899999999996,5242.098832273882,9.64768503619346,-0.010412816339326612,-1.2899505999999974,-0.030627138363631876,-1.7548057667993169,1.1748837923483648,30.75627089517921,-24.032420621612204,-0.833025307146129,16.50040984279295,229.2237421646189,7.485247786565761,5.793137384204032,0.8583446772269572
47.597846,12.139156,656.877332,2024-08-23 16:47:51.830000+00:00,28.58373963078365,47.5995513,12.1412407,666.3260198,1597.643,46.73973768386409,47.229123989515216,6216.046108853893,3.923000000000002,5288.838569957747,9.194896633542541,-0.017928488807767783,-1.4868450999999823,-0.02813074192231919,-1.611772786720622,1.174993063917139,27.939687018856233,-22.074094644486568,-1.4342791046214227,17.34958294439255,233.72860275701333,7.609907250891858,5.840064805768443,0.8581855760170056
47.596511,12.13817,651.437691,2024-08-23 16:48:06.636000+00:00,28.922631779266556,47.599128099999994,12.1407786,664.3546024999999,1612.449,58.43737394752698,165.83761973930677,6381.8837285932,14.80600000000004,5347.275943905273,9.501333563078054,-0.016047295958015205,-1.9714173000000983,-0.025532163894364825,-1.4628852329834083,1.1751379634507528,29.836681476378327,-20.035465234172683,-1.2837836766412165,18.36235948417144,240.00480565299264,7.78881234501459,5.90944975200246,0.8575779696765323
47.595861,12.137673,649.794153,2024-08-23 16:48:14.930000+00:00,29.23249363949023,47.598649,12.140289300000001,662.2407083999999,1620.743,64.68442218603563,81.31895220236474,6463.202680795565,8.293999999999869,5411.960366091309,9.133120447529672,-0.012663433076697088,-2.1138941000000386,-0.022979689480351954,-1.3166392217453429,1.1752933549081093,27.572565818516917,-18.03287311481543,-1.0130746461357671,19.687877864836526,248.59537315527555,8.012921994273148,5.999551989168459,0.8572324121473784
47.595486,12.137305,649.0804,2024-08-23 16:48:20.399000+00:00,29.41287759708506,47.5981415,12.139774800000001,660.0702776,1626.212,68.3575794345456,50.00190815795153,6513.204588953517,5.469000000000051,5480.317945525854,9.076490919013276,-0.014364803590794381,-2.170430799999849,-0.020347387767084894,-1.1658194431700846,1.175452923733781,27.23539802985583,-15.967528063867448,-1.1491842872635505,21.20009630549596,259.0641950843294,8.281259908076194,6.1082304595748464,0.8570004266447159
47.595283,12.137177,649.136047,2024-08-23 16:48:23.407000+00:00,28.379851796472117,47.5976691,12.1392983,657.9859564000001,1629.22,63.527928671734486,24.528464724407563,6537.7330536779245,3.008000000000038,5543.845874197588,9.635033640201282,-0.0233891029680693,-2.0843211999999767,-0.017747709644795214,-1.0168688586703911,1.1756061822234165,30.694521180901194,-13.927671343265903,-1.871128237445544,22.6608189987268,270.57272863490215,8.589513951759525,6.233105021657357,0.8568702240064857
47.594436,12.136831,649.357675,2024-08-23 16:48:37.303000+00:00,28.812749382079527,47.5971242,12.138802899999998,655.9795051,1643.116,71.07053280263472,97.69046159084681,6635.423515268772,13.895999999999958,5614.9164070002225,9.940157655714222,-0.027185358483414565,-2.0064513000000943,-0.015245809335972796,-0.8735205302123893,1.1757537338772222,32.67348375710057,-11.964447662164009,-2.1748286786731654,23.918676033043035,282.1423803550939,8.92745782234129,6.3718843674176435,0.8562553371650299
47.593908,12.136772,649.491249,2024-08-23 16:48:45.737000+00:00,28.74252734441952,47.596542799999995,12.1383434,654.1278446,1651.55,73.25708887892459,58.87738360280708,6694.300898871578,8.433999999999969,5688.173495879147,9.876972680138516,-0.022058379153419773,-1.85166049999998,-0.012948298615657097,-0.7418828625522381,1.1758899188610337,32.26316009764446,-10.161540803338758,-1.7646703322735817,25.343347342496894,294.90000837947883,9.289087720214361,6.52249167687851,0.8558733184511216
47.593458,12.136668,650.60688,2024-08-23 16:48:55.484000+00:00,28.653335383713145,47.5959425,12.1379125,652.5486907,1661.297,74.15922431580798,50.64181816493753,6744.942717036516,9.747000000000071,5762.332720194955,9.931157870448635,-0.011361404261697673,-1.5791539000000512,-0.01171213726173358,-0.671056034175243,1.1760060741307534,32.62134530714688,-9.19147518083213,-0.9089123409358137,26.91692886554767,308.486635836171,9.671352454901575,6.68273762323027,0.8554209806482492
47.593018,12.136639,651.808494,2024-08-23 16:49:09.473000+00:00,29.862727120140548,47.59540019999999,12.1375906,651.6596368,1675.286,64.95261401903895,48.97407422577972,6793.916791262296,13.989000000000033,5827.285334213994,10.227723013902484,-0.001868825778411064,-0.889053899999908,-0.010576296928338468,-0.6059771768709706,1.1760714738789486,34.60064249392522,-8.300123088067453,-0.14950606227288513,28.637765650153316,322.8826164846375,10.069119214709305,6.850285988057137,0.8547555039073678
47.592837,12.136511,652.355591,2024-08-23 16:49:16.002000+00:00,29.18249085548048,47.5948644,12.137290199999999,650.9945512,1681.815,63.69441129748205,22.29799380751809,6816.214785069814,6.528999999999996,5890.979745511477,10.464076160257516,0.019257717178871276,-0.6650855999999976,-0.009647092057477455,-0.552737659467636,1.1761204006594141,36.21980418908789,-7.57092041240071,1.540617374309702,30.442332471622287,337.9146567971283,10.477787901476228,7.0226098654613365,0.8544370968253427
47.592751,12.136399,652.667866,2024-08-23 16:49:18.685000+00:00,28.34955802283248,47.5943549,12.1370145,650.5736046,1684.498,60.30806314903823,12.7273868583237,6828.942171928137,2.6829999999999927,5951.287808660515,10.710954304706426,0.036664736749856555,-0.420946600000093,-0.008821096947573638,-0.5054116257717026,1.1761513684948883,37.950026403222516,-6.922707105646771,2.933178939988524,32.14717917060619,353.4543521422475,10.893360985158212,7.197151457438488,0.8543029998992295
47.592384,12.135834,654.111201,2024-08-23 16:49:33.598000+00:00,29.438930973527388,47.5939422,12.136780900000002,650.8409556,1699.411,49.119779238655404,58.82586262174773,6887.768034549885,14.913000000000011,6000.407587899171,11.152543662891203,0.05555956257719601,0.26735100000007606,-0.00790223903939057,-0.4527649456605936,1.1761317001532199,41.14303746278554,-6.201612653965135,4.444765006175681,33.57916516400962,367.9607602801305,11.308240600253699,7.371453996840152,0.8535395936946818
47.59208,12.135176,654.833081,2024-08-23 16:49:45.371000+00:00,30.04107809850632,47.5935641,12.1365312,651.3448484,1711.184,46.023948220836715,59.811722818702144,6947.579757368587,11.77299999999991,6046.431536120008,11.62370542241671,0.08385467896681348,0.5038928000000169,-0.007152292618460391,-0.4097961808803528,1.1760946309194973,44.69140301177452,-5.613071390299921,6.708374317345078,35.22389073192061,383.61354983391755,11.711843737391622,7.543363089391013,0.8529228713776582
47.592046,12.135044,654.927008,2024-08-23 16:49:47.815000+00:00,29.49623263027557,47.5932201,12.1363051,651.9295092,1713.628,41.84031095082973,10.596131341884112,6958.175888710471,2.44399999999996,6088.271847070838,11.723690312905553,0.09620343786559114,0.5846607999999378,-0.006412505600749783,-0.36740950702696507,1.1760516213944279,45.46190098473044,-5.0324999057123145,7.696275029247292,37.184567555895704,400.74621340735723,12.093571123584205,7.710438993366779,0.8527920080936319
47.591833,12.133503,655.97266,2024-08-23 16:50:08.178000+00:00,28.220315017022997,47.5928751,12.135937700000001,652.6131705,1733.991,47.23046545496627,117.9625922138619,7076.138480924333,20.363000000000056,6135.502312525804,12.128108540864394,0.09750349216322964,0.6836613000000398,-0.005624125044765146,-0.3222386285188681,1.1760013310696995,48.65040886513647,-4.413790066440207,7.800279373058371,38.83158573360996,416.4156314036824,12.448068882571288,7.869883400082451,0.8516791300681049
47.5918,12.133064,656.091541,2024-08-23 16:50:11.828000+00:00,28.737882963566875,47.5926115,12.135561000000001,653.2865571,1737.641,40.70763971185653,33.12480114088766,7109.263282065221,3.650000000000091,6176.20995223766,12.37320525281526,0.10088243005456157,0.673386599999958,-0.004909388962814203,-0.2812872675573625,1.1759517986571797,50.634495403216256,-3.8528729809180953,8.070594404364925,40.47237273430918,431.62312423362624,12.76644289194586,8.019284432667014,0.8514758634835269
47.591822,12.132764,655.865238,2024-08-23 16:50:14.009000+00:00,29.58845557459331,47.5924029,12.1351602,653.923956,1739.822,37.96546596448434,22.629832530215374,7131.893114595436,2.1809999999998126,6214.175418202145,12.215716224223456,0.08850904142814532,0.6373988999999938,-0.004282063511290691,-0.24534416680392654,1.1759049153200314,49.351755714208984,-3.3605531737504277,7.0807233142516255,41.91966095731458,445.2700799330242,13.042987037413662,8.156266481582284,0.8513523300307746
47.59187,12.132478,655.64422,2024-08-23 16:50:16.101000+00:00,28.60116526719061,47.5922441,12.134741199999999,654.4276900000001,1741.914,36.04252667739183,22.10148518589798,7153.994599781334,2.0920000000000982,6250.217944879537,11.753762524222402,0.07543087682026672,0.5037340000001223,-0.0037553747129277903,-0.2151671215409155,1.1758678649138952,45.68828714495666,-2.947211147353499,6.034470145621338,42.93671283518845,456.2716481044959,13.280296895116045,8.27869370849277,0.8512320590082874
47.592008,12.132131,655.342122,2024-08-23 16:50:19.269000+00:00,29.176909714073112,47.5921431,12.1342904,654.7810528,1745.082,35.62226084923512,30.209204250262548,7184.2038040315965,3.16800000000012,6285.840205728772,11.903118755536104,0.07467358660255786,0.35336279999989983,-0.003457259485778964,-0.1980863772167039,1.1758418752361846,46.85576002793492,-2.7132518393432914,5.973886928204629,43.74188970796658,465.73496876089456,13.483349734122918,8.384965989126266,0.8510475897565266
47.592617,12.131179,654.358118,2024-08-23 16:50:30.341000+00:00,29.342317026714667,47.5921211,12.1337572,654.9813055000001,1756.154,40.059579660077,98.3986371292486,7282.602441160845,11.071999999999889,6325.8997853888495,11.782919922840222,0.07639627861669379,0.20025270000007822,-0.0034796551625742127,-0.1993695549764107,1.175827146993647,45.91365497328967,-2.7308278607698115,6.111702289335503,44.4720366956816,474.31102246346205,13.651637768414988,8.473735461991303,0.8503960536521157
47.592702,12.130987,654.185884,2024-08-23 16:50:32.364000+00:00,28.49153476421096,47.5921162,12.133216000000001,655.1331073,1758.177,40.58840693962389,17.22307252220175,7299.825513683047,2.022999999999911,6366.488192328474,11.730268885950531,0.07681890851543811,0.15180179999993015,-0.003820112583546628,-0.21887632830203888,1.175815982354612,45.503816649319575,-2.998017063747821,6.145512681235049,45.1275561915086,481.9809797644253,13.784363810003674,8.543734812801661,0.8502760260442942
47.592797,12.130636,653.632817,2024-08-23 16:50:35.307000+00:00,28.9252373219691,47.5921575,12.1326962,655.0852689,1761.12,39.24953120680797,28.361903451212658,7328.18741713426,2.9429999999999836,6405.7377235352815,11.819807957289543,0.08596776951362624,-0.04783840000004602,-0.004619411612114103,-0.2646727892078618,1.1758195007366827,46.20128241579669,-3.6253013397928022,6.877421561090099,45.60536926530387,488.0585836350627,13.8787948345473,8.593867161834382,0.8501003888841742
47.59281,12.130594,653.565036,2024-08-23 16:50:35.718000+00:00,27.334366329965462,47.5922305,12.132238,654.9584643999999,1761.531,35.30628488272029,3.4654353676182654,7331.6528525018775,0.4110000000000582,6441.044008418002,12.070623112067217,0.09392049983202704,-0.1268045000000484,-0.005619436882600502,-0.321970016613161,1.1758288269080452,48.183241570632106,-4.410110854913838,7.513639986562163,46.023566730731375,493.3729004417935,13.934567972648452,8.623197856133602,0.8500757768402931
47.592895,12.13028,653.068767,2024-08-23 16:50:38.257000+00:00,28.44280617933285,47.592315400000004,12.1317616,654.7726403,1764.07,36.95155227724529,25.372734124253313,7357.0255866261305,2.5389999999999873,6477.995560695247,11.417381006544725,0.08623325808290576,-0.18582409999987703,-0.006932383228135015,-0.39719630093941366,1.175842493965165,43.10966721704276,-5.440490780735304,6.898660646632461,46.17040413866276,496.9577185413184,13.949530258109947,8.630832809158585,0.8499235984756928
47.592945,12.130152,652.851806,2024-08-23 16:50:39.341000+00:00,28.828715924303417,47.592426599999996,12.1314265,654.4605549,1765.154,28.006485444683197,11.092525301410246,7368.118111927541,1.08400000000006,6506.00204613993,11.98686959697772,0.07985445008393578,-0.31208540000000085,-0.008789336251274779,-0.5035918719193813,1.1758654476908015,47.518390434938205,-6.897782277457577,6.388356006714862,45.92612704444964,498.5680783212301,13.931838757223028,8.616239512427626,0.8498587373393631
47.593057,12.129957,652.476125,2024-08-23 16:50:41.226000+00:00,28.33110840901757,47.5925523,12.1311158,654.0990133,1767.039,27.17021404995661,19.207446759471622,7387.325558687013,1.884999999999991,6533.172260189886,13.011046969911265,0.0748846466126751,-0.36154160000000957,-0.010868188489352577,-0.6227013313925644,1.1758920394555206,55.98664855651568,-8.529186416404043,5.990771729014009,45.1803926697194,498.0504293140888,13.875253649983087,8.579406419989652,0.8497464305261571
47.593208,12.129807,652.080834,2024-08-23 16:50:43.147000+00:00,29.77120565196581,47.592690899999994,12.1308201,653.7205729,1768.96,27.00412483803186,20.209985884427873,7407.53554457144,1.9210000000000491,6560.1763850279185,12.807711939274855,0.07113609450166417,-0.378440400000045,-0.013060644164667177,-0.7483197883575958,1.1759198747889255,54.25170158315993,-10.24970213487212,5.690887560133133,44.20792371478416,495.5539287081319,13.767977596852297,8.520937872439351,0.8496327588480115
47.59337,12.129703,651.696901,2024-08-23 16:50:45.062000+00:00,28.239929311019683,47.5928409,12.130542600000002,653.325841,1770.875,26.66897837693807,19.629328514433,7427.164873085873,1.9149999999999636,6586.8453634048565,13.053668333346822,0.0651654334802441,-0.3947319000000107,-0.015321339212088012,-0.8778480733409372,1.1759489091090798,56.35677498263387,-12.023716586007248,5.2132346784195285,42.899747897978216,490.368077546038,13.61546071619429,8.441756233690185,0.8495204952147648
47.593631,12.129531,651.075723,2024-08-23 16:50:48.165000+00:00,28.734977756651507,47.5930032,12.130282600000001,652.8992010999999,1773.978,26.567496777661198,31.758895528099732,7458.923768613973,3.1030000000000655,6613.412860182518,12.900563470041991,0.06464430848585141,-0.4266399000000547,-0.017731111042624186,-1.0159178288201747,1.175980291213384,55.0439933848662,-13.91464680987455,5.171544678868113,41.362253309564224,482.9596167098171,13.418086742398785,8.343264923270619,0.8493407094435362
47.593769,12.129362,650.686466,2024-08-23 16:50:50.119000+00:00,29.020370288643043,47.593118399999994,12.1301009,652.5320359,1775.932,18.701371803009096,19.90151532124724,7478.825283935221,1.9539999999999509,6632.114231985527,12.345998290244193,0.0705492538365138,-0.36716519999993125,-0.0200527770902735,-1.148939494789299,1.1760072992420858,50.41444301599626,-15.73636477588073,5.643940306921103,39.9625000793907,474.5576940607781,13.1805349609028,8.227197815608704,0.8492290709398439
47.59386,12.129086,650.195155,2024-08-23 16:50:52.290000+00:00,29.675636644533057,47.5932342,12.1299108,652.132963,1778.103,19.209801590023794,23.037800671336694,7501.863084606557,2.171000000000049,6651.324033575551,12.2496022047766,0.0809070273851107,-0.39907289999996465,-0.022224597531988723,-1.2733756399598195,1.1760366550487609,49.631495372194465,-17.44042832728708,6.472562190808856,38.72276169991896,465.85601068884296,12.91266834609737,8.095177962861493,0.849107024888751
47.593864,12.128569,648.589604,2024-08-23 16:50:55.726000+00:00,28.23706892441028,47.5933409,12.129704100000001,651.6286417,1781.539,19.519757523970743,38.77124426119306,7540.63432886775,3.435999999999922,6670.843791099522,12.355280442718675,0.08855808351203635,-0.5043213000000151,-0.02419598259845815,-1.3863276840636347,1.1760737539769985,50.493131333086744,-18.987154359141858,7.0846466809629085,37.612816159358196,456.66774617348506,12.617942952653252,7.9486965800716805,0.8489173601564655
47.593843,12.128009,646.847944,2024-08-23 16:50:59.307000+00:00,29.53658187607748,47.5934442,12.1294456,650.9569325,1785.12,22.53215125382424,42.05804827026103,7582.692377138011,3.5809999999999036,6693.375942353346,12.544938246148423,0.09010590446177208,-0.6717092000000093,-0.02594189712766232,-1.486361217977604,1.1761231681262285,52.057390204030675,-20.356917379918283,7.208472356941766,36.593659806688464,447.0907238120169,12.296328110290023,7.789179914725902,0.8487236583976139
47.593824,12.127461,645.143986,2024-08-23 16:51:02.726000+00:00,28.96011653050979,47.593537100000006,12.129163700000001,650.1644544,1788.539,23.52818144081651,41.14761079622532,7623.839987934236,3.4190000000000964,6716.904123794162,12.522745417273565,0.09823198443474845,-0.7924781000000394,-0.02757505043631971,-1.5799340098614987,1.176181469284451,51.87593855688729,-21.638157123200873,7.858558754779876,35.52250059792428,436.6151622968926,11.949082303436292,7.618092890857198,0.8485427815948788
47.593785,12.127233,644.413555,2024-08-23 16:51:04.211000+00:00,28.46424567447602,47.5936211,12.128871799999999,649.3206293000001,1790.024,23.798601115032934,17.638640614104304,7641.478628548341,1.4849999999999,6740.702724909195,13.081046545236447,0.08469928805185585,-0.84382509999989,-0.028978455010246974,-1.6603431688968864,1.1762435511241258,56.60760339176731,-22.73910864923116,6.775943044148468,34.508615506118616,425.4264976898835,11.57768893769694,7.4371042058312575,0.8484660864577562
47.593569,12.126673,642.410232,2024-08-23 16:51:08.323000+00:00,29.186051737131635,47.5936723,12.128543400000002,648.31404,1794.136,25.275617876867393,48.37672979434082,7689.855358342681,4.11200000000008,6765.978342786063,13.05574525841663,0.06207328457824765,-1.006589300000087,-0.030237551912618205,-1.7324841074007533,1.176317612125744,56.392385416031175,-23.726814746442088,4.9658627662598125,33.238042794220654,412.44982006887267,11.179671723595124,7.247907589592279,0.8482591184299201
47.59351,12.126461,641.700786,2024-08-23 16:51:09.767000+00:00,29.05452984778673,47.5937025,12.1282088,647.2760351999999,1795.58,25.314721392349085,17.197995458149325,7707.05335380083,1.44399999999996,6791.293064178412,12.844869007683945,0.04126794981502325,-1.038004800000067,-0.03136487319398464,-1.79707485897833,1.1763939894437923,54.58894327461859,-24.611116800152402,3.3014359852018598,32.28932112151037,399.90365925948936,10.76099197284273,7.052480721581077,0.848188397720462
47.593504,12.126328,641.290733,2024-08-23 16:51:10.626000+00:00,28.6548915614206,47.59371590000001,12.127871299999999,646.2354184,1796.439,25.352280222943637,9.99573525670256,7717.049089057533,0.859000000000151,6816.645344401356,12.749555912631122,-0.017321662235809537,-1.0406167999999525,-0.03218730434459965,-1.8441966928486582,1.1764705639329776,53.785314467037985,-25.25623491760931,-1.385732978864763,31.09840901422305,385.5002413541489,10.33060277096762,6.852507225815377,0.8481475206113858
47.593559,12.125995,640.236075,2024-08-23 16:51:12.830000+00:00,28.989901042495006,47.5937087,12.1275177,645.1514536000001,1798.643,26.527845923074896,25.709096541332745,7742.758185598866,2.203999999999951,6843.173190324431,12.720893750739641,-0.04942841599255909,-1.083964799999876,-0.03285397667032193,-1.8823942034307157,1.1765503335141896,53.54738821939246,-25.779162705103673,-3.954273279404727,29.363333002761333,368.6874097463,9.901000590447891,6.650038314126561,0.8480457380805223
47.593732,12.125542,638.634617,2024-08-23 16:51:16.213000+00:00,28.76234320156912,47.593705,12.1271357,643.9462687,1802.026,28.648379159420774,39.038265547035294,7781.796451145901,3.383000000000038,6871.821569483852,12.316252334078383,-0.05904332485813363,-1.205184900000063,-0.03331756188099228,-1.90895567944681,1.176639030100785,50.19875400160795,-26.14278526135114,-4.72346598865069,27.711953139704637,352.3093308701407,9.478757429477604,6.447803285823592,0.8478942594797172
